actor,gender,emotion,emotion_lb,path,dataset
102,female,6,fearful,Data\Dataset\CREMA\Actor_102\03-01-06-01-01-01-102_5818.wav,CREMA
102,female,6,fearful,Data\Dataset\CREMA\Actor_102\03-01-06-01-01-01-102_5828.wav,CREMA
102,female,6,fearful,Data\Dataset\CREMA\Actor_102\03-01-06-01-01-01-102_5834.wav,CREMA
102,female,6,fearful,Data\Dataset\CREMA\Actor_102\03-01-06-01-01-01-102_5840.wav,CREMA
102,female,6,fearful,Data\Dataset\CREMA\Actor_102\03-01-06-01-01-01-102_5846.wav,CREMA
102,female,6,fearful,Data\Dataset\CREMA\Actor_102\03-01-06-01-01-01-102_5852.wav,CREMA
102,female,6,fearful,Data\Dataset\CREMA\Actor_102\03-01-06-01-01-01-102_5858.wav,CREMA
102,female,6,fearful,Data\Dataset\CREMA\Actor_102\03-01-06-01-01-01-102_5864.wav,CREMA
102,female,6,fearful,Data\Dataset\CREMA\Actor_102\03-01-06-01-01-01-102_5870.wav,CREMA
102,female,6,fearful,Data\Dataset\CREMA\Actor_102\03-01-06-01-01-01-102_5876.wav,CREMA
102,female,6,fearful,Data\Dataset\CREMA\Actor_102\03-01-06-01-01-01-102_5882.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5805.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5813.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5814.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5815.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5827.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5833.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5839.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5845.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5851.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5857.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5863.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5869.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5875.wav,CREMA
102,female,7,disgust,Data\Dataset\CREMA\Actor_102\03-01-07-01-01-01-102_5881.wav,CREMA
103,male,1,neutral,Data\Dataset\CREMA\Actor_103\03-01-01-01-01-01-103_5890.wav,CREMA
103,male,1,neutral,Data\Dataset\CREMA\Actor_103\03-01-01-01-01-01-103_5904.wav,CREMA
103,male,1,neutral,Data\Dataset\CREMA\Actor_103\03-01-01-01-01-01-103_5912.wav,CREMA
103,male,1,neutral,Data\Dataset\CREMA\Actor_103\03-01-01-01-01-01-103_5918.wav,CREMA
103,male,1,neutral,Data\Dataset\CREMA\Actor_103\03-01-01-01-01-01-103_5924.wav,CREMA
103,male,1,neutral,Data\Dataset\CREMA\Actor_103\03-01-01-01-01-01-103_5930.wav,CREMA
103,male,1,neutral,Data\Dataset\CREMA\Actor_103\03-01-01-01-01-01-103_5936.wav,CREMA
103,male,1,neutral,Data\Dataset\CREMA\Actor_103\03-01-01-01-01-01-103_5942.wav,CREMA
103,male,1,neutral,Data\Dataset\CREMA\Actor_103\03-01-01-01-01-01-103_5948.wav,CREMA
103,male,1,neutral,Data\Dataset\CREMA\Actor_103\03-01-01-01-01-01-103_5954.wav,CREMA
103,male,1,neutral,Data\Dataset\CREMA\Actor_103\03-01-01-01-01-01-103_5960.wav,CREMA
103,male,1,neutral,Data\Dataset\CREMA\Actor_103\03-01-01-01-01-01-103_5966.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5889.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5901.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5902.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5903.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5911.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5917.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5923.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5929.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5935.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5941.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5947.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5953.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5959.wav,CREMA
103,male,3,happy,Data\Dataset\CREMA\Actor_103\03-01-03-01-01-01-103_5965.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5891.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5905.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5906.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5907.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5913.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5919.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5925.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5931.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5937.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5943.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5949.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5955.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5961.wav,CREMA
103,male,4,sad,Data\Dataset\CREMA\Actor_103\03-01-04-01-01-01-103_5967.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5886.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5892.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5893.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5894.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5908.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5914.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5920.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5926.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5932.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5938.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5944.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5950.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5956.wav,CREMA
103,male,5,angry,Data\Dataset\CREMA\Actor_103\03-01-05-01-01-01-103_5962.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5888.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5898.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5899.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5900.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5910.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5916.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5922.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5928.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5934.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5940.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5946.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5952.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5958.wav,CREMA
103,male,6,fearful,Data\Dataset\CREMA\Actor_103\03-01-06-01-01-01-103_5964.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5887.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5895.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5896.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5897.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5909.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5915.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5921.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5927.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5933.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5939.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5945.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5951.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5957.wav,CREMA
103,male,7,disgust,Data\Dataset\CREMA\Actor_103\03-01-07-01-01-01-103_5963.wav,CREMA
104,female,1,neutral,Data\Dataset\CREMA\Actor_104\03-01-01-01-01-01-104_5972.wav,CREMA
104,female,1,neutral,Data\Dataset\CREMA\Actor_104\03-01-01-01-01-01-104_5986.wav,CREMA
104,female,1,neutral,Data\Dataset\CREMA\Actor_104\03-01-01-01-01-01-104_5994.wav,CREMA
104,female,1,neutral,Data\Dataset\CREMA\Actor_104\03-01-01-01-01-01-104_6000.wav,CREMA
104,female,1,neutral,Data\Dataset\CREMA\Actor_104\03-01-01-01-01-01-104_6006.wav,CREMA
104,female,1,neutral,Data\Dataset\CREMA\Actor_104\03-01-01-01-01-01-104_6012.wav,CREMA
104,female,1,neutral,Data\Dataset\CREMA\Actor_104\03-01-01-01-01-01-104_6018.wav,CREMA
104,female,1,neutral,Data\Dataset\CREMA\Actor_104\03-01-01-01-01-01-104_6024.wav,CREMA
104,female,1,neutral,Data\Dataset\CREMA\Actor_104\03-01-01-01-01-01-104_6030.wav,CREMA
104,female,1,neutral,Data\Dataset\CREMA\Actor_104\03-01-01-01-01-01-104_6036.wav,CREMA
104,female,1,neutral,Data\Dataset\CREMA\Actor_104\03-01-01-01-01-01-104_6042.wav,CREMA
104,female,1,neutral,Data\Dataset\CREMA\Actor_104\03-01-01-01-01-01-104_6048.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_5971.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_5983.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_5984.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_5985.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_5993.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_5999.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_6005.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_6011.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_6017.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_6023.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_6029.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_6035.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_6041.wav,CREMA
104,female,3,happy,Data\Dataset\CREMA\Actor_104\03-01-03-01-01-01-104_6047.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_5973.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_5987.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_5988.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_5989.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_5995.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_6001.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_6007.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_6013.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_6019.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_6025.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_6031.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_6037.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_6043.wav,CREMA
104,female,4,sad,Data\Dataset\CREMA\Actor_104\03-01-04-01-01-01-104_6049.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_5968.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_5974.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_5975.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_5976.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_5990.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_5996.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_6002.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_6008.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_6014.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_6020.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_6026.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_6032.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_6038.wav,CREMA
104,female,5,angry,Data\Dataset\CREMA\Actor_104\03-01-05-01-01-01-104_6044.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_5970.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_5980.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_5981.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_5982.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_5992.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_5998.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_6004.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_6010.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_6016.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_6022.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_6028.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_6034.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_6040.wav,CREMA
104,female,6,fearful,Data\Dataset\CREMA\Actor_104\03-01-06-01-01-01-104_6046.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_5969.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_5977.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_5978.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_5979.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_5991.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_5997.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_6003.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_6009.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_6015.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_6021.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_6027.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_6033.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_6039.wav,CREMA
104,female,7,disgust,Data\Dataset\CREMA\Actor_104\03-01-07-01-01-01-104_6045.wav,CREMA
105,male,1,neutral,Data\Dataset\CREMA\Actor_105\03-01-01-01-01-01-105_6054.wav,CREMA
105,male,1,neutral,Data\Dataset\CREMA\Actor_105\03-01-01-01-01-01-105_6068.wav,CREMA
105,male,1,neutral,Data\Dataset\CREMA\Actor_105\03-01-01-01-01-01-105_6076.wav,CREMA
105,male,1,neutral,Data\Dataset\CREMA\Actor_105\03-01-01-01-01-01-105_6082.wav,CREMA
105,male,1,neutral,Data\Dataset\CREMA\Actor_105\03-01-01-01-01-01-105_6088.wav,CREMA
105,male,1,neutral,Data\Dataset\CREMA\Actor_105\03-01-01-01-01-01-105_6094.wav,CREMA
105,male,1,neutral,Data\Dataset\CREMA\Actor_105\03-01-01-01-01-01-105_6100.wav,CREMA
105,male,1,neutral,Data\Dataset\CREMA\Actor_105\03-01-01-01-01-01-105_6106.wav,CREMA
105,male,1,neutral,Data\Dataset\CREMA\Actor_105\03-01-01-01-01-01-105_6112.wav,CREMA
105,male,1,neutral,Data\Dataset\CREMA\Actor_105\03-01-01-01-01-01-105_6118.wav,CREMA
105,male,1,neutral,Data\Dataset\CREMA\Actor_105\03-01-01-01-01-01-105_6124.wav,CREMA
105,male,1,neutral,Data\Dataset\CREMA\Actor_105\03-01-01-01-01-01-105_6130.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6053.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6065.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6066.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6067.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6075.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6081.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6087.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6093.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6099.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6105.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6111.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6117.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6123.wav,CREMA
105,male,3,happy,Data\Dataset\CREMA\Actor_105\03-01-03-01-01-01-105_6129.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6055.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6069.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6070.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6071.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6077.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6083.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6089.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6095.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6101.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6107.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6113.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6119.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6125.wav,CREMA
105,male,4,sad,Data\Dataset\CREMA\Actor_105\03-01-04-01-01-01-105_6131.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6050.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6056.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6057.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6058.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6072.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6078.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6084.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6090.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6096.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6102.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6108.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6114.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6120.wav,CREMA
105,male,5,angry,Data\Dataset\CREMA\Actor_105\03-01-05-01-01-01-105_6126.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6052.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6062.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6063.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6064.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6074.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6080.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6086.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6092.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6098.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6104.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6110.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6116.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6122.wav,CREMA
105,male,6,fearful,Data\Dataset\CREMA\Actor_105\03-01-06-01-01-01-105_6128.wav,CREMA
105,male,7,disgust,Data\Dataset\CREMA\Actor_105\03-01-07-01-01-01-105_6051.wav,CREMA
105,male,7,disgust,Data\Dataset\CREMA\Actor_105\03-01-07-01-01-01-105_6059.wav,CREMA
105,male,7,disgust,Data\Dataset\CREMA\Actor_105\03-01-07-01-01-01-105_6060.wav,CREMA
105,male,7,disgust,Data\Dataset\CREMA\Actor_105\03-01-07-01-01-01-105_6061.wav,CREMA
