actor,gender,emotion,emotion_lb,path,dataset,length_sec
34,female,5,angry,Data\Processed_Audio\Actor_34\03-01-05-01-01-01-34_0316.wav,CREMA,1.6
34,female,5,angry,Data\Processed_Audio\Actor_34\03-01-05-01-01-01-34_0322.wav,CREMA,2.048
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0248.wav,CREMA,3.04
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0258.wav,CREMA,3.376
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0259.wav,CREMA,3.44
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0260.wav,CREMA,2.784
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0270.wav,CREMA,2.448
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0276.wav,CREMA,3.744
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0282.wav,CREMA,2.752
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0288.wav,CREMA,3.376
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0294.wav,CREMA,2.672
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0300.wav,CREMA,3.216
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0306.wav,CREMA,2.944
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0312.wav,CREMA,2.784
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0318.wav,CREMA,2.912
34,female,6,fearful,Data\Processed_Audio\Actor_34\03-01-06-01-01-01-34_0324.wav,CREMA,2.56
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0247.wav,CREMA,2.912
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0255.wav,CREMA,4.848
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0256.wav,CREMA,2.448
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0257.wav,CREMA,3.648
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0269.wav,CREMA,2.704
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0275.wav,CREMA,3.648
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0281.wav,CREMA,3.072
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0287.wav,CREMA,2.24
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0293.wav,CREMA,2.944
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0299.wav,CREMA,3.648
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0305.wav,CREMA,3.904
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0311.wav,CREMA,4.352
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0317.wav,CREMA,3.04
34,female,7,disgust,Data\Processed_Audio\Actor_34\03-01-07-01-01-01-34_0323.wav,CREMA,3.504
35,male,1,neutral,Data\Processed_Audio\Actor_35\03-01-01-01-01-01-35_0332.wav,CREMA,1.472
35,male,1,neutral,Data\Processed_Audio\Actor_35\03-01-01-01-01-01-35_0346.wav,CREMA,2.112
35,male,1,neutral,Data\Processed_Audio\Actor_35\03-01-01-01-01-01-35_0354.wav,CREMA,2.752
35,male,1,neutral,Data\Processed_Audio\Actor_35\03-01-01-01-01-01-35_0360.wav,CREMA,3.376
35,male,1,neutral,Data\Processed_Audio\Actor_35\03-01-01-01-01-01-35_0366.wav,CREMA,3.12
35,male,1,neutral,Data\Processed_Audio\Actor_35\03-01-01-01-01-01-35_0372.wav,CREMA,3.216
35,male,1,neutral,Data\Processed_Audio\Actor_35\03-01-01-01-01-01-35_0378.wav,CREMA,2.704
35,male,1,neutral,Data\Processed_Audio\Actor_35\03-01-01-01-01-01-35_0384.wav,CREMA,3.376
35,male,1,neutral,Data\Processed_Audio\Actor_35\03-01-01-01-01-01-35_0390.wav,CREMA,3.312
35,male,1,neutral,Data\Processed_Audio\Actor_35\03-01-01-01-01-01-35_0396.wav,CREMA,2.88
35,male,1,neutral,Data\Processed_Audio\Actor_35\03-01-01-01-01-01-35_0402.wav,CREMA,2.816
35,male,1,neutral,Data\Processed_Audio\Actor_35\03-01-01-01-01-01-35_0408.wav,CREMA,3.04
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0331.wav,CREMA,1.152
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0343.wav,CREMA,1.248
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0344.wav,CREMA,2.112
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0345.wav,CREMA,2.176
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0353.wav,CREMA,1.952
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0359.wav,CREMA,1.824
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0365.wav,CREMA,1.696
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0371.wav,CREMA,1.632
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0377.wav,CREMA,2.704
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0383.wav,CREMA,2.016
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0389.wav,CREMA,2.848
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0395.wav,CREMA,2.624
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0401.wav,CREMA,1.568
35,male,3,happy,Data\Processed_Audio\Actor_35\03-01-03-01-01-01-35_0407.wav,CREMA,1.696
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0333.wav,CREMA,3.04
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0347.wav,CREMA,2.48
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0348.wav,CREMA,2.416
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0349.wav,CREMA,2.288
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0355.wav,CREMA,3.008
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0361.wav,CREMA,3.264
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0367.wav,CREMA,2.176
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0373.wav,CREMA,3.712
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0379.wav,CREMA,2.336
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0385.wav,CREMA,3.104
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0391.wav,CREMA,3.648
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0397.wav,CREMA,4.672
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0403.wav,CREMA,2.432
35,male,4,sad,Data\Processed_Audio\Actor_35\03-01-04-01-01-01-35_0409.wav,CREMA,2.24
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0328.wav,CREMA,1.28
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0334.wav,CREMA,1.44
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0335.wav,CREMA,2.272
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0336.wav,CREMA,1.504
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0350.wav,CREMA,1.856
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0356.wav,CREMA,1.664
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0362.wav,CREMA,1.856
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0368.wav,CREMA,1.952
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0374.wav,CREMA,3.296
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0380.wav,CREMA,1.92
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0386.wav,CREMA,2.336
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0392.wav,CREMA,2.016
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0398.wav,CREMA,1.696
35,male,5,angry,Data\Processed_Audio\Actor_35\03-01-05-01-01-01-35_0404.wav,CREMA,2.208
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0330.wav,CREMA,1.12
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0340.wav,CREMA,0.896
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0341.wav,CREMA,2.208
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0342.wav,CREMA,2.304
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0352.wav,CREMA,3.216
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0358.wav,CREMA,1.92
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0364.wav,CREMA,2.912
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0370.wav,CREMA,3.328
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0376.wav,CREMA,3.104
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0382.wav,CREMA,3.616
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0388.wav,CREMA,1.6
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0394.wav,CREMA,1.536
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0400.wav,CREMA,1.408
35,male,6,fearful,Data\Processed_Audio\Actor_35\03-01-06-01-01-01-35_0406.wav,CREMA,1.664
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0329.wav,CREMA,1.696
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0337.wav,CREMA,2.176
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0338.wav,CREMA,2.416
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0339.wav,CREMA,1.728
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0351.wav,CREMA,2.976
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0357.wav,CREMA,2.24
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0363.wav,CREMA,3.152
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0369.wav,CREMA,2.208
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0375.wav,CREMA,3.104
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0381.wav,CREMA,3.84
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0387.wav,CREMA,2.528
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0393.wav,CREMA,1.952
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0399.wav,CREMA,3.2
35,male,7,disgust,Data\Processed_Audio\Actor_35\03-01-07-01-01-01-35_0405.wav,CREMA,3.456
36,female,1,neutral,Data\Processed_Audio\Actor_36\03-01-01-01-01-01-36_0414.wav,CREMA,2.576
36,female,1,neutral,Data\Processed_Audio\Actor_36\03-01-01-01-01-01-36_0428.wav,CREMA,2.112
36,female,1,neutral,Data\Processed_Audio\Actor_36\03-01-01-01-01-01-36_0436.wav,CREMA,3.248
36,female,1,neutral,Data\Processed_Audio\Actor_36\03-01-01-01-01-01-36_0442.wav,CREMA,3.44
36,female,1,neutral,Data\Processed_Audio\Actor_36\03-01-01-01-01-01-36_0448.wav,CREMA,3.008
36,female,1,neutral,Data\Processed_Audio\Actor_36\03-01-01-01-01-01-36_0454.wav,CREMA,3.04
36,female,1,neutral,Data\Processed_Audio\Actor_36\03-01-01-01-01-01-36_0460.wav,CREMA,3.104
36,female,1,neutral,Data\Processed_Audio\Actor_36\03-01-01-01-01-01-36_0466.wav,CREMA,4.08
36,female,1,neutral,Data\Processed_Audio\Actor_36\03-01-01-01-01-01-36_0472.wav,CREMA,3.184
36,female,1,neutral,Data\Processed_Audio\Actor_36\03-01-01-01-01-01-36_0478.wav,CREMA,2.48
36,female,1,neutral,Data\Processed_Audio\Actor_36\03-01-01-01-01-01-36_0484.wav,CREMA,2.48
36,female,1,neutral,Data\Processed_Audio\Actor_36\03-01-01-01-01-01-36_0490.wav,CREMA,3.44
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0413.wav,CREMA,2.304
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0425.wav,CREMA,1.728
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0426.wav,CREMA,1.712
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0427.wav,CREMA,2.24
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0435.wav,CREMA,2.608
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0441.wav,CREMA,3.04
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0447.wav,CREMA,2.784
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0453.wav,CREMA,2.816
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0459.wav,CREMA,2.816
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0465.wav,CREMA,3.584
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0471.wav,CREMA,3.744
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0477.wav,CREMA,2.48
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0483.wav,CREMA,1.28
36,female,3,happy,Data\Processed_Audio\Actor_36\03-01-03-01-01-01-36_0489.wav,CREMA,2.752
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0415.wav,CREMA,2.672
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0429.wav,CREMA,2.288
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0430.wav,CREMA,1.84
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0431.wav,CREMA,1.904
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0437.wav,CREMA,3.008
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0443.wav,CREMA,3.712
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0449.wav,CREMA,3.104
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0455.wav,CREMA,3.152
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0461.wav,CREMA,3.84
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0467.wav,CREMA,4.24
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0473.wav,CREMA,3.648
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0479.wav,CREMA,3.68
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0485.wav,CREMA,3.072
36,female,4,sad,Data\Processed_Audio\Actor_36\03-01-04-01-01-01-36_0491.wav,CREMA,3.904
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0410.wav,CREMA,1.344
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0416.wav,CREMA,1.408
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0417.wav,CREMA,2.512
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0418.wav,CREMA,1.808
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0432.wav,CREMA,1.728
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0438.wav,CREMA,2.496
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0444.wav,CREMA,2.72
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0450.wav,CREMA,1.44
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0456.wav,CREMA,2.72
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0462.wav,CREMA,1.888
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0468.wav,CREMA,1.664
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0474.wav,CREMA,4.144
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0480.wav,CREMA,1.152
36,female,5,angry,Data\Processed_Audio\Actor_36\03-01-05-01-01-01-36_0486.wav,CREMA,2.24
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0412.wav,CREMA,2.384
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0422.wav,CREMA,2.64
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0423.wav,CREMA,2.176
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0424.wav,CREMA,2.304
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0434.wav,CREMA,3.744
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0440.wav,CREMA,3.248
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0446.wav,CREMA,2.976
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0452.wav,CREMA,2.704
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0458.wav,CREMA,3.552
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0464.wav,CREMA,4.544
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0470.wav,CREMA,3.376
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0476.wav,CREMA,2.88
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0482.wav,CREMA,2.24
36,female,6,fearful,Data\Processed_Audio\Actor_36\03-01-06-01-01-01-36_0488.wav,CREMA,2.976
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0411.wav,CREMA,2.784
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0419.wav,CREMA,3.168
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0420.wav,CREMA,2.08
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0421.wav,CREMA,3.008
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0433.wav,CREMA,3.248
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0439.wav,CREMA,4.208
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0445.wav,CREMA,2.24
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0451.wav,CREMA,3.424
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0457.wav,CREMA,3.68
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0463.wav,CREMA,3.744
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0469.wav,CREMA,3.552
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0475.wav,CREMA,3.2
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0481.wav,CREMA,3.28
36,female,7,disgust,Data\Processed_Audio\Actor_36\03-01-07-01-01-01-36_0487.wav,CREMA,2.88
37,male,1,neutral,Data\Processed_Audio\Actor_37\03-01-01-01-01-01-37_0496.wav,CREMA,2.64
37,male,1,neutral,Data\Processed_Audio\Actor_37\03-01-01-01-01-01-37_0510.wav,CREMA,2.08
37,male,1,neutral,Data\Processed_Audio\Actor_37\03-01-01-01-01-01-37_0518.wav,CREMA,3.248
37,male,1,neutral,Data\Processed_Audio\Actor_37\03-01-01-01-01-01-37_0524.wav,CREMA,4.784
37,male,1,neutral,Data\Processed_Audio\Actor_37\03-01-01-01-01-01-37_0530.wav,CREMA,3.44
37,male,1,neutral,Data\Processed_Audio\Actor_37\03-01-01-01-01-01-37_0536.wav,CREMA,3.072
37,male,1,neutral,Data\Processed_Audio\Actor_37\03-01-01-01-01-01-37_0542.wav,CREMA,3.28
37,male,1,neutral,Data\Processed_Audio\Actor_37\03-01-01-01-01-01-37_0548.wav,CREMA,3.408
37,male,1,neutral,Data\Processed_Audio\Actor_37\03-01-01-01-01-01-37_0554.wav,CREMA,3.616
37,male,1,neutral,Data\Processed_Audio\Actor_37\03-01-01-01-01-01-37_0560.wav,CREMA,3.312
37,male,1,neutral,Data\Processed_Audio\Actor_37\03-01-01-01-01-01-37_0566.wav,CREMA,2.976
37,male,1,neutral,Data\Processed_Audio\Actor_37\03-01-01-01-01-01-37_0572.wav,CREMA,4.384
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0495.wav,CREMA,2.208
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0507.wav,CREMA,1.184
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0508.wav,CREMA,1.712
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0509.wav,CREMA,2.112
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0517.wav,CREMA,3.808
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0523.wav,CREMA,3.248
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0529.wav,CREMA,2.208
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0535.wav,CREMA,3.216
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0541.wav,CREMA,3.184
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0547.wav,CREMA,3.376
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0553.wav,CREMA,3.408
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0559.wav,CREMA,2.624
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0565.wav,CREMA,2.112
37,male,3,happy,Data\Processed_Audio\Actor_37\03-01-03-01-01-01-37_0571.wav,CREMA,3.04
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0497.wav,CREMA,2.176
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0511.wav,CREMA,2.544
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0512.wav,CREMA,2.144
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0513.wav,CREMA,2.448
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0519.wav,CREMA,2.704
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0525.wav,CREMA,3.616
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0531.wav,CREMA,3.648
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0537.wav,CREMA,2.24
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0543.wav,CREMA,3.744
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0549.wav,CREMA,3.408
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0555.wav,CREMA,2.944
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0561.wav,CREMA,3.776
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0567.wav,CREMA,3.152
37,male,4,sad,Data\Processed_Audio\Actor_37\03-01-04-01-01-01-37_0573.wav,CREMA,3.44
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0492.wav,CREMA,1.408
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0498.wav,CREMA,1.312
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0499.wav,CREMA,1.12
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0500.wav,CREMA,2.704
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0514.wav,CREMA,3.2
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0520.wav,CREMA,2.976
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0526.wav,CREMA,1.824
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0532.wav,CREMA,2.24
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0538.wav,CREMA,1.536
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0544.wav,CREMA,4.352
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0550.wav,CREMA,2.08
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0556.wav,CREMA,4.608
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0562.wav,CREMA,1.216
37,male,5,angry,Data\Processed_Audio\Actor_37\03-01-05-01-01-01-37_0568.wav,CREMA,1.856
37,male,6,fearful,Data\Processed_Audio\Actor_37\03-01-06-01-01-01-37_0494.wav,CREMA,2.752
37,male,6,fearful,Data\Processed_Audio\Actor_37\03-01-06-01-01-01-37_0504.wav,CREMA,1.056
37,male,6,fearful,Data\Processed_Audio\Actor_37\03-01-06-01-01-01-37_0505.wav,CREMA,2.304
