actor,gender,emotion,emotion_lb,path,dataset,length_sec,sentiment,sentiment_name
62,female,1,neutral,Data/Processed_Audio/Actor_62/03-01-01-01-01-01-62_2568_aug_96293.wav,CREMA,1.92,1,Moderate
3,male,2,calm,Data/Processed_Audio/Actor_03/03-02-02-02-02-01-03_aug_51966.wav,RAVDESS,3.168,1,Moderate
112,female,1,neutral,Data/Processed_Audio/Actor_112/03-01-01-01-01-01-112_6703_aug_67837.wav,CREMA,1.76,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-02-01-25_2602_aug_93721.wav,TESS,1.952,1,Moderate
67,male,1,neutral,Data/Processed_Audio/Actor_67/03-01-01-01-01-01-67_3008_aug_86089.wav,CREMA,2.752,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-01-26_117_aug_83962.wav,TESS,2.128,1,Moderate
72,female,1,neutral,Data/Processed_Audio/Actor_72/03-01-01-01-01-01-72_3382_aug_42235.wav,CREMA,2.144,1,Moderate
72,female,1,neutral,Data/Processed_Audio/Actor_72/03-01-01-01-01-01-72_3348_aug_55883.wav,CREMA,2.368,1,Moderate
63,male,1,neutral,Data/Processed_Audio/Actor_63/03-01-01-01-01-01-63_2674_aug_52861.wav,CREMA,2.4,1,Moderate
58,female,1,neutral,Data/Processed_Audio/Actor_58/03-01-01-01-01-01-58_2252_aug_79628.wav,CREMA,2.512,1,Moderate
75,male,1,neutral,Data/Processed_Audio/Actor_75/03-01-01-01-01-01-75_3594_aug_88649.wav,CREMA,2.256,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-02-01-26_1314_aug_80354.wav,TESS,1.984,1,Moderate
53,male,1,neutral,Data/Processed_Audio/Actor_53/03-01-01-01-01-01-53_1790_aug_55706.wav,CREMA,2.016,1,Moderate
61,male,1,neutral,Data/Processed_Audio/Actor_61/03-01-01-01-01-01-61_2468_aug_55847.wav,CREMA,2.304,1,Moderate
22,female,2,calm,Data/Processed_Audio/Actor_22/03-01-02-02-02-01-22_aug_61926.wav,RAVDESS,2.144,1,Moderate
21,male,1,neutral,Data/Processed_Audio/Actor_21/03-01-01-01-02-02-21_aug_15203.wav,RAVDESS,1.696,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-01-26_621_aug_25883.wav,TESS,1.92,1,Moderate
46,female,1,neutral,Data/Processed_Audio/Actor_46/03-01-01-01-01-01-46_1250_aug_45988.wav,CREMA,2.56,1,Moderate
111,male,1,neutral,Data/Processed_Audio/Actor_111/03-01-01-01-01-01-111_6559_aug_77228.wav,CREMA,2.144,1,Moderate
99,male,1,neutral,Data/Processed_Audio/Actor_99/03-01-01-01-01-01-99_5608_aug_74741.wav,CREMA,2.048,1,Moderate
84,female,1,neutral,Data/Processed_Audio/Actor_84/03-01-01-01-01-01-84_4408_aug_71803.wav,CREMA,2.272,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-02-25_2035_aug_67892.wav,TESS,2.096,1,Moderate
55,male,1,neutral,Data/Processed_Audio/Actor_55/03-01-01-01-01-01-55_2024_aug_59125.wav,CREMA,2.448,1,Moderate
89,male,1,neutral,Data/Processed_Audio/Actor_89/03-01-01-01-01-01-89_4770_aug_59492.wav,CREMA,2.496,1,Moderate
4,female,1,neutral,Data/Processed_Audio/Actor_04/03-02-01-01-01-01-04_aug_88434.wav,RAVDESS,2.336,1,Moderate
73,male,1,neutral,Data/Processed_Audio/Actor_73/03-01-01-01-01-01-73_3476_aug_66630.wav,CREMA,1.808,1,Moderate
90,female,1,neutral,Data/Processed_Audio/Actor_90/03-01-01-01-01-01-90_4894_aug_88105.wav,CREMA,2.512,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-01-26_1013_aug_14971.wav,TESS,2.016,1,Moderate
96,female,1,neutral,Data/Processed_Audio/Actor_96/03-01-01-01-01-01-96_5316_aug_83092.wav,CREMA,1.872,1,Moderate
27,male,1,neutral,Data/Processed_Audio/Actor_27/03-01-01-01-01-01-27_0065_aug_95688.wav,SAVEE,2.832,1,Moderate
45,male,1,neutral,Data/Processed_Audio/Actor_45/03-01-01-01-01-01-45_1186_aug_46841.wav,CREMA,2.448,1,Moderate
9,male,1,neutral,Data/Processed_Audio/Actor_09/03-01-01-01-01-01-09_aug_57709.wav,RAVDESS,2.4,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-02-01-26_1146_aug_83982.wav,TESS,1.904,1,Moderate
46,female,1,neutral,Data/Processed_Audio/Actor_46/03-01-01-01-01-01-46_1244_aug_3901.wav,CREMA,2.144,1,Moderate
34,female,1,neutral,Data/Processed_Audio/Actor_34/03-01-01-01-01-01-34_0272_aug_42097.wav,CREMA,2.544,1,Moderate
62,female,1,neutral,Data/Processed_Audio/Actor_62/03-01-01-01-01-01-62_2568_aug_97559.wav,CREMA,1.92,1,Moderate
98,female,1,neutral,Data/Processed_Audio/Actor_98/03-01-01-01-01-01-98_5526_aug_5212.wav,CREMA,2.544,1,Moderate
69,male,1,neutral,Data/Processed_Audio/Actor_69/03-01-01-01-01-01-69_3166_aug_43380.wav,CREMA,2.048,1,Moderate
88,female,1,neutral,Data/Processed_Audio/Actor_88/03-01-01-01-01-01-88_4706_aug_62514.wav,CREMA,1.904,1,Moderate
81,male,1,neutral,Data/Processed_Audio/Actor_81/03-01-01-01-01-01-81_4086_aug_94962.wav,CREMA,1.776,1,Moderate
44,female,1,neutral,Data/Processed_Audio/Actor_44/03-01-01-01-01-01-44_1128_aug_44856.wav,CREMA,2.496,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-02-01-26_642_aug_57149.wav,TESS,1.84,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-02-01-26_642_aug_68245.wav,TESS,1.84,1,Moderate
86,female,1,neutral,Data/Processed_Audio/Actor_86/03-01-01-01-01-01-86_4572_aug_8720.wav,CREMA,2.016,1,Moderate
22,female,2,calm,Data/Processed_Audio/Actor_22/03-01-02-01-02-02-22_aug_87282.wav,RAVDESS,1.632,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-02-01-25_2434_aug_87561.wav,TESS,2.176,1,Moderate
9,male,2,calm,Data/Processed_Audio/Actor_09/03-02-02-01-02-01-09_aug_59575.wav,RAVDESS,2.944,1,Moderate
82,female,1,neutral,Data/Processed_Audio/Actor_82/03-01-01-01-01-01-82_4190_aug_71541.wav,CREMA,2.816,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-02-01-25_2490_aug_46539.wav,TESS,1.888,1,Moderate
22,female,1,neutral,Data/Processed_Audio/Actor_22/03-02-01-01-01-01-22_aug_37969.wav,RAVDESS,2.688,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-02-26_719_aug_76461.wav,TESS,1.776,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-02-25_1699_aug_77692.wav,TESS,1.984,1,Moderate
85,male,1,neutral,Data/Processed_Audio/Actor_85/03-01-01-01-01-01-85_4478_aug_21770.wav,CREMA,2.272,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-02-26_691_aug_19122.wav,TESS,2.048,1,Moderate
121,male,1,neutral,Data/Processed_Audio/Actor_121/03-01-01-01-01-01-121_7441_aug_55290.wav,CREMA,2.24,1,Moderate
92,female,1,neutral,Data/Processed_Audio/Actor_92/03-01-01-01-01-01-92_5010_aug_28298.wav,CREMA,2.048,1,Moderate
37,male,1,neutral,Data/Processed_Audio/Actor_37/03-01-01-01-01-01-37_0510_aug_55633.wav,CREMA,2.08,1,Moderate
50,female,1,neutral,Data/Processed_Audio/Actor_50/03-01-01-01-01-01-50_1596_aug_54912.wav,CREMA,2.784,1,Moderate
97,male,1,neutral,Data/Processed_Audio/Actor_97/03-01-01-01-01-01-97_5474_aug_84199.wav,CREMA,2.416,1,Moderate
113,male,1,neutral,Data/Processed_Audio/Actor_113/03-01-01-01-01-01-113_6755_aug_2518.wav,CREMA,2.272,1,Moderate
121,male,1,neutral,Data/Processed_Audio/Actor_121/03-01-01-01-01-01-121_7387_aug_63557.wav,CREMA,2.016,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-01-26_89_aug_15981.wav,TESS,1.888,1,Moderate
15,male,2,calm,Data/Processed_Audio/Actor_15/03-01-02-01-01-01-15_aug_83688.wav,RAVDESS,1.6,1,Moderate
30,female,1,neutral,Data/Processed_Audio/Actor_30/03-01-01-01-01-01-30_0439_aug_37901.wav,SAVEE,2.048,1,Moderate
5,male,2,calm,Data/Processed_Audio/Actor_05/03-02-02-01-02-01-05_aug_64777.wav,RAVDESS,3.392,1,Moderate
12,female,2,calm,Data/Processed_Audio/Actor_12/03-01-02-01-02-02-12_aug_95578.wav,RAVDESS,1.76,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-02-02-26_1020_aug_49636.wav,TESS,2.064,1,Moderate
87,male,1,neutral,Data/Processed_Audio/Actor_87/03-01-01-01-01-01-87_4654_aug_21328.wav,CREMA,2.144,1,Moderate
63,male,1,neutral,Data/Processed_Audio/Actor_63/03-01-01-01-01-01-63_2610_aug_80793.wav,CREMA,2.704,1,Moderate
22,female,2,calm,Data/Processed_Audio/Actor_22/03-01-02-02-01-01-22_aug_59504.wav,RAVDESS,1.888,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-02-26_831_aug_36117.wav,TESS,2.224,1,Moderate
21,male,1,neutral,Data/Processed_Audio/Actor_21/03-01-01-01-01-01-21_aug_21102.wav,RAVDESS,1.792,1,Moderate
116,female,1,neutral,Data/Processed_Audio/Actor_116/03-01-01-01-01-01-116_6983_aug_37430.wav,CREMA,2.704,1,Moderate
88,female,1,neutral,Data/Processed_Audio/Actor_88/03-01-01-01-01-01-88_4700_aug_83830.wav,CREMA,2.912,1,Moderate
11,male,2,calm,Data/Processed_Audio/Actor_11/03-02-02-02-02-01-11_aug_70676.wav,RAVDESS,3.136,1,Moderate
2,female,2,calm,Data/Processed_Audio/Actor_02/03-01-02-02-02-02-02_aug_25046.wav,RAVDESS,2.176,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-02-25_2203_aug_65440.wav,TESS,2.128,1,Moderate
5,male,2,calm,Data/Processed_Audio/Actor_05/03-02-02-02-01-02-05_aug_92443.wav,RAVDESS,4.224,1,Moderate
116,female,1,neutral,Data/Processed_Audio/Actor_116/03-01-01-01-01-01-116_6955_aug_71191.wav,CREMA,1.872,1,Moderate
12,female,1,neutral,Data/Processed_Audio/Actor_12/03-01-01-01-01-01-12_aug_3833.wav,RAVDESS,1.728,1,Moderate
46,female,1,neutral,Data/Processed_Audio/Actor_46/03-01-01-01-01-01-46_1262_aug_20753.wav,CREMA,2.624,1,Moderate
89,male,1,neutral,Data/Processed_Audio/Actor_89/03-01-01-01-01-01-89_4812_aug_56596.wav,CREMA,1.568,1,Moderate
46,female,1,neutral,Data/Processed_Audio/Actor_46/03-01-01-01-01-01-46_1268_aug_74943.wav,CREMA,2.016,1,Moderate
118,female,1,neutral,Data/Processed_Audio/Actor_118/03-01-01-01-01-01-118_7189_aug_46718.wav,CREMA,1.936,1,Moderate
85,male,1,neutral,Data/Processed_Audio/Actor_85/03-01-01-01-01-01-85_4466_aug_76723.wav,CREMA,2.512,1,Moderate
9,male,1,neutral,Data/Processed_Audio/Actor_09/03-01-01-01-01-02-09_aug_92102.wav,RAVDESS,1.44,1,Moderate
102,female,1,neutral,Data/Processed_Audio/Actor_102/03-01-01-01-01-01-102_5872_aug_39644.wav,CREMA,3.472,1,Moderate
67,male,1,neutral,Data/Processed_Audio/Actor_67/03-01-01-01-01-01-67_2938_aug_91469.wav,CREMA,1.952,1,Moderate
16,female,1,neutral,Data/Processed_Audio/Actor_16/03-02-01-01-02-02-16_aug_16271.wav,RAVDESS,2.624,1,Moderate
63,male,1,neutral,Data/Processed_Audio/Actor_63/03-01-01-01-01-01-63_2668_aug_83387.wav,CREMA,1.984,1,Moderate
59,male,1,neutral,Data/Processed_Audio/Actor_59/03-01-01-01-01-01-59_2328_aug_83509.wav,CREMA,1.808,1,Moderate
9,male,2,calm,Data/Processed_Audio/Actor_09/03-01-02-01-01-02-09_aug_14511.wav,RAVDESS,1.44,1,Moderate
21,male,2,calm,Data/Processed_Audio/Actor_21/03-01-02-02-02-01-21_aug_78635.wav,RAVDESS,2.144,1,Moderate
16,female,2,calm,Data/Processed_Audio/Actor_16/03-02-02-01-02-02-16_aug_60169.wav,RAVDESS,3.072,1,Moderate
2,female,2,calm,Data/Processed_Audio/Actor_02/03-01-02-01-02-02-02_aug_57058.wav,RAVDESS,2.016,1,Moderate
3,male,1,neutral,Data/Processed_Audio/Actor_03/03-01-01-01-02-02-03_aug_76649.wav,RAVDESS,1.536,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-02-26_19_aug_77547.wav,TESS,2.128,1,Moderate
30,female,1,neutral,Data/Processed_Audio/Actor_30/03-01-01-01-01-01-30_0444_aug_11730.wav,SAVEE,3.024,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-01-26_117_aug_43152.wav,TESS,2.128,1,Moderate
27,male,1,neutral,Data/Processed_Audio/Actor_27/03-01-01-01-01-01-27_0088_aug_86655.wav,SAVEE,5.504,1,Moderate
36,female,1,neutral,Data/Processed_Audio/Actor_36/03-01-01-01-01-01-36_0484_aug_44727.wav,CREMA,2.48,1,Moderate
95,male,1,neutral,Data/Processed_Audio/Actor_95/03-01-01-01-01-01-95_5298_aug_6151.wav,CREMA,2.416,1,Moderate
11,male,2,calm,Data/Processed_Audio/Actor_11/03-01-02-02-01-02-11_aug_28705.wav,RAVDESS,1.792,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-02-25_2259_aug_32621.wav,TESS,2.096,1,Moderate
99,male,1,neutral,Data/Processed_Audio/Actor_99/03-01-01-01-01-01-99_5608_aug_37376.wav,CREMA,2.048,1,Moderate
54,female,1,neutral,Data/Processed_Audio/Actor_54/03-01-01-01-01-01-54_1942_aug_652.wav,CREMA,1.84,1,Moderate
75,male,1,neutral,Data/Processed_Audio/Actor_75/03-01-01-01-01-01-75_3628_aug_31784.wav,CREMA,2.64,1,Moderate
2,female,1,neutral,Data/Processed_Audio/Actor_02/03-02-01-01-01-02-02_aug_38340.wav,RAVDESS,2.976,1,Moderate
98,female,1,neutral,Data/Processed_Audio/Actor_98/03-01-01-01-01-01-98_5494_aug_67213.wav,CREMA,2.608,1,Moderate
29,male,1,neutral,Data/Processed_Audio/Actor_29/03-01-01-01-01-01-29_0328_aug_59186.wav,SAVEE,4.48,1,Moderate
42,female,1,neutral,Data/Processed_Audio/Actor_42/03-01-01-01-01-01-42_0952_aug_95958.wav,CREMA,1.792,1,Moderate
27,male,1,neutral,Data/Processed_Audio/Actor_27/03-01-01-01-01-01-27_0089_aug_53051.wav,SAVEE,3.296,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-02-02-26_292_aug_43884.wav,TESS,1.808,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-02-01-25_1622_aug_2205.wav,TESS,2.016,1,Moderate
34,female,1,neutral,Data/Processed_Audio/Actor_34/03-01-01-01-01-01-34_0314_aug_6358.wav,CREMA,2.336,1,Moderate
21,male,1,neutral,Data/Processed_Audio/Actor_21/03-02-01-01-01-02-21_aug_3924.wav,RAVDESS,2.4,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-02-26_691_aug_68336.wav,TESS,2.048,1,Moderate
106,female,1,neutral,Data/Processed_Audio/Actor_106/03-01-01-01-01-01-106_6205_aug_57493.wav,CREMA,2.64,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-01-25_2441_aug_84624.wav,TESS,1.744,1,Moderate
45,male,1,neutral,Data/Processed_Audio/Actor_45/03-01-01-01-01-01-45_1180_aug_92858.wav,CREMA,2.176,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-02-25_1923_aug_53618.wav,TESS,1.952,1,Moderate
63,male,1,neutral,Data/Processed_Audio/Actor_63/03-01-01-01-01-01-63_2638_aug_2290.wav,CREMA,1.536,1,Moderate
19,male,1,neutral,Data/Processed_Audio/Actor_19/03-02-01-01-01-02-19_aug_21171.wav,RAVDESS,2.464,1,Moderate
102,female,1,neutral,Data/Processed_Audio/Actor_102/03-01-01-01-01-01-102_5872_aug_83734.wav,CREMA,3.472,1,Moderate
67,male,1,neutral,Data/Processed_Audio/Actor_67/03-01-01-01-01-01-67_2972_aug_65754.wav,CREMA,2.08,1,Moderate
106,female,1,neutral,Data/Processed_Audio/Actor_106/03-01-01-01-01-01-106_6181_aug_80101.wav,CREMA,2.448,1,Moderate
105,male,1,neutral,Data/Processed_Audio/Actor_105/03-01-01-01-01-01-105_6118_aug_59872.wav,CREMA,2.752,1,Moderate
93,male,1,neutral,Data/Processed_Audio/Actor_93/03-01-01-01-01-01-93_5146_aug_91630.wav,CREMA,2.336,1,Moderate
11,male,1,neutral,Data/Processed_Audio/Actor_11/03-01-01-01-01-01-11_aug_82946.wav,RAVDESS,1.312,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-02-25_1783_aug_13012.wav,TESS,1.92,1,Moderate
42,female,1,neutral,Data/Processed_Audio/Actor_42/03-01-01-01-01-01-42_0928_aug_40553.wav,CREMA,2.208,1,Moderate
91,male,1,neutral,Data/Processed_Audio/Actor_91/03-01-01-01-01-01-91_4958_aug_59793.wav,CREMA,2.752,1,Moderate
112,female,1,neutral,Data/Processed_Audio/Actor_112/03-01-01-01-01-01-112_6673_aug_7753.wav,CREMA,2.208,1,Moderate
51,male,1,neutral,Data/Processed_Audio/Actor_51/03-01-01-01-01-01-51_1654_aug_48577.wav,CREMA,2.448,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-02-02-25_2616_aug_65003.wav,TESS,2.048,1,Moderate
35,male,1,neutral,Data/Processed_Audio/Actor_35/03-01-01-01-01-01-35_0384_aug_51413.wav,CREMA,3.376,1,Moderate
16,female,2,calm,Data/Processed_Audio/Actor_16/03-01-02-02-01-02-16_aug_27690.wav,RAVDESS,1.984,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-02-25_2763_aug_95801.wav,TESS,2.112,1,Moderate
7,male,2,calm,Data/Processed_Audio/Actor_07/03-01-02-01-02-02-07_aug_26300.wav,RAVDESS,1.696,1,Moderate
65,male,1,neutral,Data/Processed_Audio/Actor_65/03-01-01-01-01-01-65_2814_aug_71002.wav,CREMA,2.448,1,Moderate
63,male,1,neutral,Data/Processed_Audio/Actor_63/03-01-01-01-01-01-63_2638_aug_55932.wav,CREMA,1.536,1,Moderate
17,male,2,calm,Data/Processed_Audio/Actor_17/03-02-02-01-01-01-17_aug_63488.wav,RAVDESS,2.816,1,Moderate
9,male,1,neutral,Data/Processed_Audio/Actor_09/03-02-01-01-01-02-09_aug_27055.wav,RAVDESS,2.432,1,Moderate
39,male,1,neutral,Data/Processed_Audio/Actor_39/03-01-01-01-01-01-39_0712_aug_43556.wav,CREMA,2.672,1,Moderate
47,male,1,neutral,Data/Processed_Audio/Actor_47/03-01-01-01-01-01-47_1380_aug_13984.wav,CREMA,2.112,1,Moderate
66,female,1,neutral,Data/Processed_Audio/Actor_66/03-01-01-01-01-01-66_2902_aug_57348.wav,CREMA,2.464,1,Moderate
99,male,1,neutral,Data/Processed_Audio/Actor_99/03-01-01-01-01-01-99_5608_aug_54843.wav,CREMA,2.048,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-02-25_1867_aug_48704.wav,TESS,2.096,1,Moderate
2,female,1,neutral,Data/Processed_Audio/Actor_02/03-02-01-01-02-01-02_aug_20852.wav,RAVDESS,2.88,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-02-25_2763_aug_92596.wav,TESS,2.112,1,Moderate
69,male,1,neutral,Data/Processed_Audio/Actor_69/03-01-01-01-01-01-69_3148_aug_9203.wav,CREMA,2.208,1,Moderate
77,male,1,neutral,Data/Processed_Audio/Actor_77/03-01-01-01-01-01-77_3834_aug_32395.wav,CREMA,2.176,1,Moderate
15,male,2,calm,Data/Processed_Audio/Actor_15/03-02-02-02-01-02-15_aug_9660.wav,RAVDESS,2.592,1,Moderate
100,female,1,neutral,Data/Processed_Audio/Actor_100/03-01-01-01-01-01-100_5714_aug_97348.wav,CREMA,2.208,1,Moderate
98,female,1,neutral,Data/Processed_Audio/Actor_98/03-01-01-01-01-01-98_5526_aug_40025.wav,CREMA,2.544,1,Moderate
13,male,2,calm,Data/Processed_Audio/Actor_13/03-02-02-01-02-01-13_aug_55295.wav,RAVDESS,2.976,1,Moderate
19,male,2,calm,Data/Processed_Audio/Actor_19/03-01-02-01-02-01-19_aug_90842.wav,RAVDESS,1.472,1,Moderate
3,male,2,calm,Data/Processed_Audio/Actor_03/03-02-02-02-01-02-03_aug_18009.wav,RAVDESS,3.136,1,Moderate
15,male,1,neutral,Data/Processed_Audio/Actor_15/03-02-01-01-01-01-15_aug_8025.wav,RAVDESS,2.496,1,Moderate
48,female,1,neutral,Data/Processed_Audio/Actor_48/03-01-01-01-01-01-48_1414_aug_36683.wav,CREMA,2.208,1,Moderate
100,female,1,neutral,Data/Processed_Audio/Actor_100/03-01-01-01-01-01-100_5696_aug_93118.wav,CREMA,2.608,1,Moderate
4,female,1,neutral,Data/Processed_Audio/Actor_04/03-02-01-01-02-02-04_aug_37882.wav,RAVDESS,2.368,1,Moderate
1,male,2,calm,Data/Processed_Audio/Actor_01/03-02-02-01-02-01-01_aug_55289.wav,RAVDESS,2.688,1,Moderate
48,female,1,neutral,Data/Processed_Audio/Actor_48/03-01-01-01-01-01-48_1462_aug_60498.wav,CREMA,2.48,1,Moderate
36,female,1,neutral,Data/Processed_Audio/Actor_36/03-01-01-01-01-01-36_0490_aug_31808.wav,CREMA,3.44,1,Moderate
114,female,1,neutral,Data/Processed_Audio/Actor_114/03-01-01-01-01-01-114_6813_aug_18725.wav,CREMA,1.904,1,Moderate
16,female,2,calm,Data/Processed_Audio/Actor_16/03-01-02-02-02-01-16_aug_23324.wav,RAVDESS,1.92,1,Moderate
101,male,1,neutral,Data/Processed_Audio/Actor_101/03-01-01-01-01-01-101_5784_aug_75422.wav,CREMA,2.416,1,Moderate
80,female,1,neutral,Data/Processed_Audio/Actor_80/03-01-01-01-01-01-80_4062_aug_37879.wav,CREMA,1.728,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-01-26_1349_aug_20027.wav,TESS,1.888,1,Moderate
80,female,1,neutral,Data/Processed_Audio/Actor_80/03-01-01-01-01-01-80_4026_aug_59430.wav,CREMA,1.872,1,Moderate
100,female,1,neutral,Data/Processed_Audio/Actor_100/03-01-01-01-01-01-100_5644_aug_23637.wav,CREMA,2.448,1,Moderate
8,female,2,calm,Data/Processed_Audio/Actor_08/03-02-02-01-02-01-08_aug_97954.wav,RAVDESS,2.624,1,Moderate
66,female,1,neutral,Data/Processed_Audio/Actor_66/03-01-01-01-01-01-66_2914_aug_77326.wav,CREMA,2.576,1,Moderate
35,male,1,neutral,Data/Processed_Audio/Actor_35/03-01-01-01-01-01-35_0402_aug_28750.wav,CREMA,2.816,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-02-02-26_712_aug_43428.wav,TESS,1.824,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-02-02-26_964_aug_11793.wav,TESS,2.048,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-02-01-26_1398_aug_39071.wav,TESS,2.176,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-02-25_2623_aug_64630.wav,TESS,1.952,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-01-26_285_aug_36024.wav,TESS,1.92,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-01-25_2133_aug_59570.wav,TESS,2.048,1,Moderate
15,male,1,neutral,Data/Processed_Audio/Actor_15/03-02-01-01-02-02-15_aug_55569.wav,RAVDESS,2.368,1,Moderate
46,female,1,neutral,Data/Processed_Audio/Actor_46/03-01-01-01-01-01-46_1286_aug_90190.wav,CREMA,2.624,1,Moderate
83,male,1,neutral,Data/Processed_Audio/Actor_83/03-01-01-01-01-01-83_4314_aug_87153.wav,CREMA,2.144,1,Moderate
110,female,1,neutral,Data/Processed_Audio/Actor_110/03-01-01-01-01-01-110_6533_aug_83908.wav,CREMA,2.72,1,Moderate
51,male,1,neutral,Data/Processed_Audio/Actor_51/03-01-01-01-01-01-51_1626_aug_97237.wav,CREMA,2.608,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-01-01-26_89_aug_1095.wav,TESS,1.888,1,Moderate
15,male,1,neutral,Data/Processed_Audio/Actor_15/03-01-01-01-02-02-15_aug_38224.wav,RAVDESS,1.44,1,Moderate
38,female,1,neutral,Data/Processed_Audio/Actor_38/03-01-01-01-01-01-38_0606_aug_76909.wav,CREMA,3.104,1,Moderate
7,male,1,neutral,Data/Processed_Audio/Actor_07/03-01-01-01-01-02-07_aug_93475.wav,RAVDESS,1.984,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-01-25_1517_aug_543.wav,TESS,2.096,1,Moderate
64,female,1,neutral,Data/Processed_Audio/Actor_64/03-01-01-01-01-01-64_2706_aug_16957.wav,CREMA,1.712,1,Moderate
95,male,1,neutral,Data/Processed_Audio/Actor_95/03-01-01-01-01-01-95_5304_aug_82513.wav,CREMA,1.84,1,Moderate
80,female,1,neutral,Data/Processed_Audio/Actor_80/03-01-01-01-01-01-80_4050_aug_68959.wav,CREMA,1.904,1,Moderate
25,male,1,neutral,Data/Processed_Audio/Actor_25/03-01-01-01-01-02-25_1755_aug_55790.wav,TESS,2.16,1,Moderate
24,female,2,calm,Data/Processed_Audio/Actor_24/03-01-02-02-02-02-24_aug_8845.wav,RAVDESS,2.144,1,Moderate
90,female,1,neutral,Data/Processed_Audio/Actor_90/03-01-01-01-01-01-90_4864_aug_59742.wav,CREMA,2.784,1,Moderate
65,male,1,neutral,Data/Processed_Audio/Actor_65/03-01-01-01-01-01-65_2802_aug_11116.wav,CREMA,2.176,1,Moderate
87,male,1,neutral,Data/Processed_Audio/Actor_87/03-01-01-01-01-01-87_4606_aug_53898.wav,CREMA,2.48,1,Moderate
55,male,1,neutral,Data/Processed_Audio/Actor_55/03-01-01-01-01-01-55_1968_aug_81899.wav,CREMA,2.112,1,Moderate
30,female,1,neutral,Data/Processed_Audio/Actor_30/03-01-01-01-01-01-30_0449_aug_91834.wav,SAVEE,2.784,1,Moderate
26,female,1,neutral,Data/Processed_Audio/Actor_26/03-01-01-01-02-01-26_978_aug_90023.wav,TESS,1.92,1,Moderate
80,female,1,neutral,Data/Processed_Audio/Actor_80/03-01-01-01-01-01-80_4038_aug_12422.wav,CREMA,1.84,1,Moderate
36,female,1,neutral,Data/Processed_Audio/Actor_36/03-01-01-01-01-01-36_0460_aug_74825.wav,CREMA,3.104,1,Moderate
